Date,Source,Headline,Sentiment,Sentiment Score,Label,Link
2024-08-23,Coindesk,"Sony, Electronics Pioneer Behind Walkman, Starts Own Blockchain 'Soneium'",Negative,0.2921,4 stars,https://www.coindesk.com/tech/2024/08/23/sony-electronics-pioneer-behind-walkman-starts-own-blockchain-soneium/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-23,Coindesk,R.I.P. Unhosted Wallet Rule,Negative,0.2854,3 stars,https://www.coindesk.com/opinion/2024/08/23/rip-unhosted-wallet-rule/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-22,Coindesk,From Chaos to Crypto: The Crecimiento Movement Igniting Argentina,Negative,0.265,4 stars,https://www.coindesk.com/opinion/2024/08/22/from-chaos-to-crypto-the-crecimiento-movement-igniting-argentina/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-22,Coindesk,Meeting Binance CEO Richard Teng,Negative,0.2591,4 stars,https://www.coindesk.com/opinion/2024/08/22/meeting-binance-ceo-richard-teng/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-22,Coindesk,CluCoin Founder Pleads Guilty to Stealing $1.1M of Investor Funds for Online Gambling,Negative,0.2637,3 stars,https://www.coindesk.com/policy/2024/08/22/clucoin-founder-pleads-guilty-to-stealing-11m-of-investor-funds-for-online-gambling/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-22,Coindesk,Crypto Promoter and Failed Politician Michelle Bond Accused of Illegally Taking FTX Cash,Negative,0.3864,1 stars,https://www.coindesk.com/policy/2024/08/22/crypto-promoter-and-failed-politician-michelle-bond-accused-of-illegally-taking-ftx-cash/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-22,Coindesk,"Sam Altman's Worldcoin Violated Data Policies, Colombia Regulator Says",Negative,0.323,4 stars,https://www.coindesk.com/policy/2024/08/22/colombias-regulator-notifies-worldcoin-of-alleged-data-violation/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-22,Coindesk,OmegaPro Co-Founder Arrested in Turkey on Suspicion of $4B Ponzi Scheme: Reports,Negative,0.2927,4 stars,https://www.coindesk.com/policy/2024/08/22/omegapro-co-founder-arrested-in-turkey-on-suspicion-of-4m-ponzi-scheme-reports/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-22,Coindesk,Crypto for Advisors: Are Crypto SMAs Right for Institutions?,Negative,0.2303,3 stars,https://www.coindesk.com/business/2024/08/22/crypto-for-advisors-are-crypto-smas-right-for-institutions/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-22,Coindesk,CoinDesk 20 Performance Update: RNDR Surges 6.9% as Index Inches Higher,Positive,0.7949,5 stars,https://www.coindesk.com/coindesk-indices/2024/08/22/coindesk-20-performance-update-rndr-surges-69-as-index-inches-higher/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-22,Coindesk,Fed Chair Jerome Powell Expected to Set Stage for September Rate Cut,Negative,0.3013,4 stars,https://www.coindesk.com/markets/2024/08/22/fed-chair-jerome-powell-expected-to-set-stage-for-september-rate-cut/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-22,Coindesk,Memecoin Frenzy Reaches Tron as Justin Sun-Backed SunPump Rakes in Big Bucks,Negative,0.4824,5 stars,https://www.coindesk.com/markets/2024/08/22/memecoin-frenzy-reaches-tron-as-justin-sun-backed-sunpump-rakes-in-big-bucks/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-22,Coindesk,NEAR Blockchain Gets Major Upgrade to Add 'Stateless Validation',Negative,0.2869,4 stars,https://www.coindesk.com/tech/2024/08/22/near-blockchain-gets-major-upgrade-to-add-stateless-validation/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-22,Coindesk,Stablecoin Issuing System M^0 Employs Fireblocks for Crypto Custody,Negative,0.2565,4 stars,https://www.coindesk.com/business/2024/08/22/stablecoin-issuing-system-m0-employs-fireblocks-for-crypto-custody/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-22,Coindesk,Avalanche Becomes Latest Blockchain to Support Franklin Templeton's Tokenized Money Market Fund,Negative,0.3697,1 stars,https://www.coindesk.com/business/2024/08/22/avalanche-becomes-latest-blockchain-to-support-franklin-templetons-tokenized-money-market-fund/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-22,Coindesk,Crypto Asset Manager Grayscale Offers AVAX Token Investment in New Avalanche Trust,Negative,0.2651,3 stars,https://www.coindesk.com/business/2024/08/22/crypto-asset-manager-grayscale-offers-avax-token-investment-in-new-avalanche-trust/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-22,Coindesk,First Mover Americas: Bitcoin Advances Following Reports of RFK Jr. Withdrawal,Negative,0.3063,4 stars,https://www.coindesk.com/markets/2024/08/22/first-mover-americas-bitcoin-advances-following-reports-of-rfk-jr-withdrawal/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-26,CoinGabbar,"BlockDAG Price Prediction: 2024, 2025, 2030, 2040, and 2050",Negative,0.2429,4 stars,https://www.coingabbar.com/en/price-prediction/blockdag-price-prediction-2024-2025-2030-2040-and-2050
2024-08-26,CoinGabbar,A Price Analysis of DOGS Listing Price with other Meme Coin,Negative,0.4025,4 stars,https://www.coingabbar.com/en/price-prediction/comparative-analysis-of-dogs-listing-price-with-other-meme-coin
2024-08-26,CoinGabbar,DOGS Price Prediction: DOGS Listing Price in Nigeria,Negative,0.3823,2 stars,https://www.coingabbar.com/en/price-prediction/dogs-price-prediction-how-much-is-dogs-listing-price-in-nigeria
2024-08-26,CoinGabbar,DOGS Price Prediction: DOGS listing price on bybit,Negative,0.3302,2 stars,https://www.coingabbar.com/en/price-prediction/dogs-price-prediction-how-much-is-dogs-listing-price-on-bybit
2024-08-24,CoinGabbar,Tomarket Airdrop Price: Price Prediction Before the Airdrop,Negative,0.4335,4 stars,https://www.coingabbar.com/en/price-prediction/tomarket-airdrop-price-what-to-expect-from-the-market-pre-airdrop
2024-08-24,CoinGabbar,MemeFi Price Prediction: what will be the listing price?,Negative,0.2739,2 stars,https://www.coingabbar.com/en/price-prediction/memefi-price-prediction-what-will-be-the-memefi-listing-price
2024-08-23,CoinGabbar,Hamster Kombat Price Prediction: What Will the Listing Price,Negative,0.4163,4 stars,https://www.coingabbar.com/en/price-prediction/hamster-kombat-price-prediction-what-will-the-listing-price
2024-08-22,CoinGabbar,What Will Be The Listing Price of Hamster Kombat on Binance?,Negative,0.2724,2 stars,https://www.coingabbar.com/en/price-prediction/what-will-be-the-listing-price-of-hamster-kombat-on-binance
2024-08-21,CoinGabbar,DOGS Listing Binance Price Prediction: Listing Price Out,Negative,0.2497,4 stars,https://www.coingabbar.com/en/price-prediction/dogs-listing-binance-price-prediction-listing-price-out
2024-08-20,CoinGabbar,"Tron Price Prediction: Tron overtakes Cardano, What’s next?",Negative,0.2946,4 stars,https://www.coingabbar.com/en/price-prediction/tron-price-prediction-tron-overtakes-cardano-whats-next
2024-08-26,CoinGabbar,Today’s Musk X Empire Rebus of the Day 27 August 2024,Negative,0.4349,4 stars,https://www.coingabbar.com/en/crypto-currency-news/todays-musk-x-empire-rebus-of-the-day-27-august-2024
2024-08-26,CoinGabbar,"Rocky Rabbit Daily Combo August 27, 2024, Earn 2M Coins",Negative,0.4471,4 stars,https://www.coingabbar.com/en/crypto-currency-news/rocky-rabbit-daily-combo-for-august-27-2024
2024-08-26,CoinGabbar,"Rocky Rabbit Easter Eggs August 27, 2024, Earn 1M Coins",Negative,0.4904,5 stars,https://www.coingabbar.com/en/crypto-currency-news/rocky-rabbit-easter-eggs-august-27-2024-earn-1m-coins
2024-08-26,CoinGabbar,"Tomarket Daily Combo August 27, 2024, Get 2500 $TOMATO",Negative,0.3517,4 stars,https://www.coingabbar.com/en/crypto-currency-news/tomarket-daily-combo-for-august-27-2024
2024-08-26,CoinGabbar,"Rocky Rabbit Enigma August 27, 2024, Earn 2.5 Million Coins",Negative,0.4186,4 stars,https://www.coingabbar.com/en/crypto-currency-news/rocky-rabbit-enigma-august-27-2024-visit-here
2024-08-26,CoinGabbar,PixelTap Daily Combo Code for 27 August 2024 by Pixelverse,Negative,0.4569,4 stars,https://www.coingabbar.com/en/crypto-currency-news/pixeltap-daily-combo-code-for-27-august-2024-by-pixelverse
2024-08-26,CoinGabbar,X Empire Daily Investment Code And Riddle For 27 August 2024,Negative,0.4619,4 stars,https://www.coingabbar.com/en/crypto-currency-news/musk-x-empire-daily-investment-code-and-riddle-27-aug-2024
2024-08-26,CoinGabbar,"Catizen Surpasses 30M Users, Announces Major Airdrop",Negative,0.4631,4 stars,https://www.coingabbar.com/en/crypto-currency-news/catizen-surpasses-30m-users-announces-major-airdrop
2024-08-26,CoinGabbar,Time Farm Daily Quiz for 27 August 2024 Updated,Negative,0.4141,4 stars,https://www.coingabbar.com/en/crypto-currency-news/time-farm-daily-combo-question-and-answer-27-august-2024
2024-08-26,CoinGabbar,Today’s GemZ Daily Combo and Morse Code For 27 August 2024,Negative,0.4432,4 stars,https://www.coingabbar.com/en/crypto-currency-news/unlock-gemz-daily-combo-card-and-morse-code-for-27-august-2024
2024-08-26,Coinpedia,Cup and Handle Pattern Suggests another Dip in Bitcoin,Negative,0.2793,4 stars,https://coinpedia.org/price-analysis/cup-and-handle-pattern-suggests-another-dip-in-bitcoin/
2024-08-26,Coinpedia,"Abra Settles With the SEC, Agrees to Pay Fine",Negative,0.4724,1 stars,https://coinpedia.org/news/abra-settles-with-the-sec-agrees-to-pay-fine/
2024-08-26,Coinpedia,Kraken Under the SEC Lawsuit Fire!,Negative,0.4924,1 stars,https://coinpedia.org/news/kraken-under-the-sec-lawsuit-fire/
2024-08-26,Coinpedia,"DOGS Token Skyrockets, Smart Trader Nets 400% Profit",Negative,0.3827,1 stars,https://coinpedia.org/news/dogs-token-skyrockets-smart-trader-nets-400-profit/
2024-08-26,Coinpedia,Russia is Ready to Start Crypto Trials!,Negative,0.3434,1 stars,https://coinpedia.org/cryptocurrency-regulation/russia-is-ready-to-start-crypto-trials/
2024-08-26,Coinpedia,Ethereum Sell-off Ahead? Institutions Dump $35M Worth of ETH,Positive,0.5986,1 stars,https://coinpedia.org/price-analysis/ethereum-sell-off-ahead-institutions-dump-35m-worth-of-eth/
2024-08-26,Coinpedia,Unlocking the Potential of Decentralized Finance with STAKING AI,Negative,0.2592,2 stars,https://coinpedia.org/sponsored/unlocking-the-potential-of-decentralized-finance-with-staking-ai/
2024-08-26,Coinpedia,"XRP Price Prediction: Analyst Suggests New Pattern Could Trigger 60,000% Surge; $7 on Cards",Negative,0.2887,2 stars,https://coinpedia.org/news/xrp-price-prediction-analyst-suggests-new-pattern-could-trigger-60000-surge-7-on-cards/
2024-08-26,Coinpedia,"Bitcoin’s $61,500 Level Is the Perfect Buy-the-Dip, Says Expert",Negative,0.2817,1 stars,https://coinpedia.org/price-analysis/bitcoins-61500-level-is-the-perfect-buy-the-dip-says-expert/
2024-08-26,Coinpedia,Crypto AI Sector Blooms with Bitcoin’s Rally FET and RCOF Rise by Over 55% with More Gains Coming,Negative,0.3084,1 stars,https://coinpedia.org/press-release/crypto-ai-sector-blooms-with-bitcoins-rally-fet-and-rcof-rise/
2024-08-26,CoinSpeaker,Telegram’s Future in Jeopardy: Can It Survive CEO Pavel Durov’s Arrest in France?,Negative,0.4106,1 stars,https://www.coinspeaker.com/telegrams-future-durov-arrest-france/
2024-08-26,CoinSpeaker,Shiba Inu’s DAO Takes Shape: Leash Token Holders to Play Key Role,Negative,0.2645,4 stars,https://www.coinspeaker.com/shiba-inu-dao-leash-token/
2024-08-26,CoinSpeaker,India’s RBI Chief Warns Against Rushing Full-Scale Rollout of Retail CBDC Pilot,Negative,0.2798,1 stars,https://www.coinspeaker.com/indias-rbi-chief-warns-cbdc/
2024-08-26,CoinSpeaker,Tokenized Treasuries Exceed $2B as Crypto Projects Explore New Reserve Options,Negative,0.3085,5 stars,https://www.coinspeaker.com/tokenized-treasuries-2b-crypto-projects/
2024-08-26,CoinSpeaker,VeChain (VET) Price on Verge of Bullish Breakout Amid Rising Community Engagement,Negative,0.4141,1 stars,https://www.coinspeaker.com/vechain-vet-price-bullish-breakout/
2024-08-26,CoinSpeaker,Catizen and HashKey Group Plans Meowdrop Campaign,Negative,0.2466,4 stars,https://www.coinspeaker.com/catizen-hashkey-meowdrop-campaign/
2024-08-26,CoinSpeaker,Bitcoin ETFs Surge with $250M Inflows After Rate Cut Hints at Jackson Hole,Negative,0.3385,1 stars,https://www.coinspeaker.com/bitcoin-etfs-surge-250m-inflows/
2024-08-26,CoinSpeaker,Bitmain’s Dominance in Bitcoin Mining Faces New Threats,Negative,0.2399,2 stars,https://www.coinspeaker.com/bitmain-dominance-bitcoin-mining/
2024-08-26,CoinSpeaker,"Indian Police Crack Down on Fake Crypto Exchange, Arrest Four",Positive,0.556,1 stars,https://www.coinspeaker.com/indian-police-fake-crypto-exchange/
2024-08-26,CoinSpeaker,Vitalik Buterin Challenges CFTC’s Claims Labelling Polymarket as Gambling Platform,Negative,0.3086,2 stars,https://www.coinspeaker.com/vitalik-buterin-cftc-polymarket/
2024-08-27,CoinTelegraph,SEC charges siblings over $60M Ponzi touting a crypto trading bot,Negative,0.4401,1 stars,https://cointelegraph.com/news/sec-charges-2-brothers-over-60-million-crypto-trading-bot-ponzi?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-27,CoinTelegraph,Base hits 1M daily active addresses as Basenames takes off,Negative,0.3341,2 stars,https://cointelegraph.com/news/base-hits-1-million-daily-active-addresses-as-basenames-takes-off?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,President Trump and New York governor propose shift to nuclear energy,Negative,0.2706,1 stars,https://cointelegraph.com/news/president-trump-new-york-governor-propose-shift-nuclear-energy?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,PayPal’s PYUSD stablecoin hits $1B market cap,Negative,0.2363,3 stars,https://cointelegraph.com/news/paypal-pyusd-stablecoin-1-billion-market-cap?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,Cyberattacks target French government websites: Report,Negative,0.4478,1 stars,https://cointelegraph.com/news/cyberattacks-target-french-government-websites-report?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,Telegram CEO Pavel Durov arrested in France: Law Decoded,Negative,0.2411,4 stars,https://cointelegraph.com/news/telegram-ceo-pavel-durov-arrested-france-law-decoded?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,Abra settles with SEC over unregistered securities charges,Negative,0.48,1 stars,https://cointelegraph.com/news/sec-abra-unregistered-crypto-securities?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,Bitcoin’s weekend rally fizzles under $64K — Pro traders take neutral positions,Negative,0.3765,1 stars,https://cointelegraph.com/news/bitcoin-s-weekend-rally-fizzles-and-under-64-k-pro-traders-take-neutral-positions?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,Rumpel Labs to launch platform for tokenizing airdrop points,Negative,0.3217,3 stars,https://cointelegraph.com/news/rumpel-labs-launch-platform-tokenizing-airdrop-points?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,Here’s what happened in crypto today,Negative,0.3286,1 stars,https://cointelegraph.com/news/what-happened-in-crypto-today?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,Bitcoin miner Rhodium files for bankruptcy in Texas court,Positive,0.5723,1 stars,https://cointelegraph.com/news/bitcoin-miner-rhodium-files-bankruptcy-texas?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,Telegram is under investigation in India: Report,Negative,0.3201,1 stars,https://cointelegraph.com/news/telegram-under-investigation-india-report?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,"Price analysis 8/26: SPX, DXY, BTC, ETH, BNB, SOL, XRP, DOGE, TON, ADA",Negative,0.3119,3 stars,https://cointelegraph.com/news/price-analysis-8-26-spx-dxy-btc-eth-bnb-sol-xrp-doge-ton-ada?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,US authorities oppose ex-FTX exec’s motion to void plea deal,Positive,0.5167,1 stars,https://cointelegraph.com/news/ftx-exec-motion-void-plea-deal-opposed?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,EigenLayer’s EigenDA to support layer-2 native token restaking,Negative,0.3271,4 stars,https://cointelegraph.com/news/eigenlayer-eigenda-support-layer-2-native-token-restaking?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,French authorities can hold Pavel Durov until Aug. 28,Positive,0.5897,1 stars,https://cointelegraph.com/news/french-authorities-pavel-durov-custody?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,Ethereum&#039;s 40-month slump vs. Bitcoin won&#039;t end in a dollar &#039;freefall&#039; scenario,Negative,0.2557,3 stars,https://cointelegraph.com/news/ethereum-40-month-slump-bitcoin-dollar-freefall-scenario?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,France’s Macron denies Pavel Durov arrest was political,Positive,0.5332,1 stars,https://cointelegraph.com/news/france-president-emmanuel-macron-pavel-durov-arrest-not-political?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,Bitcoin liquidity sinks to $62.5K as BTC price struggles at US open,Negative,0.4335,1 stars,https://cointelegraph.com/news/bitcoin-liquidity-sinks-62-5-k-btc-price-struggles-us-open?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,"$55M DeFi Saver phish, copy2pwn hijacks your clipboard: Crypto Sec",Positive,0.5776,1 stars,https://cointelegraph.com/magazine/crypto-sec-defi-phishing-malware-hackathon/?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,4 reasons why Bitcoin may see $60K before $70K,Negative,0.3671,1 stars,https://cointelegraph.com/news/4-reasons-why-bitcoin-may-re-test-60-k-before-70-k?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,Argentina adds Ethereum to Buenos Aires high school curriculum,Negative,0.2585,3 stars,https://cointelegraph.com/news/argentina-ethereum-education-buenos-aires-schools?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,Stacks&#039; Nakamoto Upgrade will revolutionize DeFi on Bitcoin,Negative,0.3077,4 stars,https://cointelegraph.com/news/stacks-nakamoto-upgrade-bringing-new-era-bitcoin-defi?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,Bitcoin poised for breakout as US money market funds reach $6.2T,Negative,0.3546,1 stars,https://cointelegraph.com/news/us-money-market-funds-bitcoin-breakout?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,India amasses 5M central bank digital currency users,Negative,0.3617,1 stars,https://cointelegraph.com/news/india-cbdc-pilot-5-million-users?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,Vitalik Buterin responds to criticism that Ethereum ‘doesn’t care’ about DeFi,Negative,0.2907,1 stars,https://cointelegraph.com/news/vitalik-buterin-defends-defi-after-critique?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,Concerns grow over Binance executive’s health during detention in Nigeria,Negative,0.3408,1 stars,https://cointelegraph.com/news/nigerian-binance-executive-tigran-gambaryan-detention-health-concerns?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,Crypto investment products see largest inflows in 5 weeks,Negative,0.4315,1 stars,https://cointelegraph.com/news/crypto-investment-largest-inflows-5-weeks?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,Bitcoin Runes records 15.6M NFT transactions in 4 months,Negative,0.3097,1 stars,https://cointelegraph.com/news/bitcoin-runes-nft-protocol-transaction-fees-stats?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,CoinTelegraph,NFTs show signs of life as weekly volumes turn positive,Negative,0.3583,1 stars,https://cointelegraph.com/news/nft-weekly-sales-surge-top-blockchains?utm_source=rss_feed&utm_medium=rss%3F1724724430290&utm_campaign=rss_partner_inbound
2024-08-26,Crypto Briefing,Telegram CEO charged with ‘complicity’ in grave crimes as French gov websites face DDoS attacks,Positive,0.5526,1 stars,https://cryptobriefing.com/french-cyberattacks-ddos-response/
2024-08-26,Crypto Briefing,"Appetite for Bitcoin soars after Powell speech, says Bitfinex analysts",Negative,0.3821,1 stars,https://cryptobriefing.com/bitcoin-price-rally-response/
2024-08-26,Crypto Briefing,Bitcoin inflows surge to $543 million after Powell’s dovish comments,Negative,0.2735,2 stars,https://cryptobriefing.com/digital-asset-inflows-surge-2/
2024-08-26,Crypto Briefing,Why was Telegram’s CEO arrested? Understanding the nuances between privacy and crypto,Negative,0.3103,1 stars,https://cryptobriefing.com/durov-arrest-crypto-impact/
2024-08-26,Crypto Briefing,US Bitcoin ETFs net over $500M in a single week as Grayscale’s outflows slow down,Negative,0.343,1 stars,https://cryptobriefing.com/bitcoin-etf-inflows-surge-2/
2024-08-26,Crypto Briefing,"Polymarket is a ‘social epistemic tool’ for the public, Vitalik Buterin argues as CFTC scrutiny intensifies",Negative,0.3301,2 stars,https://cryptobriefing.com/vitalik-buterin-polymarket-cftc-defense/
2024-08-26,Crypto Briefing,Rumble CEO exits Europe amid Telegram CEO’s detention,Negative,0.3712,1 stars,https://cryptobriefing.com/rumble-ceo-departure-europe/
2024-08-25,Crypto Briefing,"Toncoin drops 18%, Notcoin tumbles following arrest of Telegram CEO Pavel Durov",Negative,0.436,1 stars,https://cryptobriefing.com/pavel-durov-arrest-ton-drop/
2024-08-23,Crypto Briefing,Trump Jr. wants to ‘make finance great again’ with new DeFi project,Negative,0.2762,2 stars,https://cryptobriefing.com/trump-defi-project-launch/
2024-08-23,Crypto Briefing,Bitcoin jumps as Powell signals Fed policy adjustment,Negative,0.3212,1 stars,https://cryptobriefing.com/powell-fed-policy-bitcoin/
2024-08-23,Crypto Briefing,Russia plans to set up crypto exchanges to support global trade,Negative,0.3405,2 stars,https://cryptobriefing.com/russian-crypto-exchanges-global/
2024-08-23,Crypto Briefing,AAVE soars 50% as tokenomics upgrade nears,Negative,0.2816,2 stars,https://cryptobriefing.com/aave-tokenomics-upgrade-surge/
2024-08-23,Crypto Briefing,"Fetch.ai opens new AI lab in San Francisco, commits $10M per year to support startups",Negative,0.3143,1 stars,https://cryptobriefing.com/fetch-ai-innovation-lab-san-francisco/
2024-08-23,Crypto Briefing,Kraken operator loses case in Australia over margin trading product,Negative,0.4048,1 stars,https://cryptobriefing.com/kraken-margin-trading-case/
2024-08-23,Crypto Briefing,US Bitcoin ETFs extend inflow streak as BlackRock reels in $75 million,Negative,0.2644,1 stars,https://cryptobriefing.com/us-bitcoin-etfs-extend-inflow-streak/
2024-08-23,Crypto Briefing,Sony to launch Ethereum L2 Soneium to ‘realize the open internet’,Negative,0.296,2 stars,https://cryptobriefing.com/sony-ethereum-l2-soneium/
2024-08-23,Crypto Briefing,World’s second-largest development bank AIIB raises $300M in first blockchain-based digital bond issuance,Negative,0.2932,1 stars,https://cryptobriefing.com/aiib-digital-bond-launch/
2024-08-22,Crypto Briefing,SunPump tops Pump.fun in 24-hour revenue,Negative,0.2608,4 stars,https://cryptobriefing.com/sunpump-daily-revenue-memecoin/
2024-08-22,Crypto Briefing,Grayscale rolls out Avalanche trust product,Negative,0.2518,4 stars,https://cryptobriefing.com/grayscale-avax-trust-investment/
2024-08-22,Crypto Briefing,"Bitcoin could rally to $65,000 if key support level holds",Negative,0.3206,2 stars,https://cryptobriefing.com/bitcoin-price-support-test/
2024-08-22,Crypto Briefing,Tanssi expands appchain deployment services to Ethereum via Symbiotic,Negative,0.3696,4 stars,https://cryptobriefing.com/ethereum-appchain-deployment-tanssi/
2024-08-22,Crypto Briefing,"X, Telegram and YouTube are main sources of information for crypto investors, survey reveals",Negative,0.2532,3 stars,https://cryptobriefing.com/crypto-social-media-usage/
2024-08-22,Crypto Briefing,TON Society launches to deepen community-based decentralization,Negative,0.2902,4 stars,https://cryptobriefing.com/ton-society-initiative-launch/
2024-08-22,Crypto Briefing,Crypto-focused AMINA Bank unveils zero-fee banking package for web3 startups and scale-ups,Negative,0.2657,2 stars,https://cryptobriefing.com/amina-bank-web3-startups/
2024-08-22,Crypto Briefing,Kamala Harris’ support for crypto growth gets validation from Coinbase’s policy chief,Negative,0.2631,3 stars,https://cryptobriefing.com/harris-crypto-stance-confirmed/
2024-08-22,Crypto Briefing,Truflation expands its Big Mac Index to 15 new countries,Negative,0.302,4 stars,https://cryptobriefing.com/big-mac-index-expansion/
2024-08-22,Crypto Briefing,"Binance goes on a hiring spree, set to employ 1,000 more for compliance roles",Negative,0.2837,2 stars,https://cryptobriefing.com/binance-hiring-compliance-spending-increase/
2024-08-22,Crypto Briefing,Kamala Harris eyes support for crypto industry growth with consumer safeguards: report,Negative,0.2688,2 stars,https://cryptobriefing.com/harris-crypto-policy-support/
2024-08-21,Crypto Briefing,"Crypto is now integral to investors’ wealth strategy, says EY executive",Negative,0.2341,1 stars,https://cryptobriefing.com/crypto-wealth-strategy-ey/
2024-08-21,Crypto Briefing,Animoca-backed Soulbound raises $4 million for web3 social gaming,Negative,0.2607,1 stars,https://cryptobriefing.com/soulbound-web3-gaming-boost/
2024-08-26,Crypto Daily,This is How to Double Your Investment Portfolio by the Year’s End - These 5 Coins You Need,Negative,0.3509,4 stars,https://cryptodaily.co.uk/2024/08/this-is-how-to-double-your-investment-portfolio-by-the-years-end-these-5-coins-you-need
2024-08-26,Crypto Daily,"$1,000 Invested in This Meme Coin Could Grow into $100,000 by the End of 2024, Claims Legendary Analyst",Negative,0.3323,4 stars,https://cryptodaily.co.uk/2024/08/1000-invested-in-this-meme-coin-could-grow-into-100000-by-the-end-of-2024-claims-legendary-analyst
2024-08-26,Crypto Daily,What’s Next for Toncoin and Notcoin After the Founder’s Arrest? Also Watch 3 Altcoins Poised for Big Moves,Negative,0.3649,2 stars,https://cryptodaily.co.uk/2024/08/whats-next-for-toncoin-and-notcoin-after-the-founders-arrest-also-watch-3-altcoins-poised-for-big-moves
