Date,Source,Headline,Sentiment,Sentiment Score,Label,Link
2024-09-02,Coincodecap,Chainstack Review | Run Blockchain Nodes in 10 Minutes,Negative,0.3325,4 stars,https://coincodecap.com/chainstack-review?utm_source=rss&utm_medium=rss&utm_campaign=chainstack-review
2024-09-02,Coincodecap,Hotbit Review | Important Read Before Creating an Account,Negative,0.3937,4 stars,https://coincodecap.com/hotbit-review?utm_source=rss&utm_medium=rss&utm_campaign=hotbit-review
2024-09-02,Coincodecap,Hacked Exchange WazirX attacks “entities” for delaying its restructuring efforts,Negative,0.4185,1 stars,https://coincodecap.com/hacked-exchange-wazirx-attacks-entities-for-delaying-its-restructuring-efforts?utm_source=rss&utm_medium=rss&utm_campaign=hacked-exchange-wazirx-attacks-entities-for-delaying-its-restructuring-efforts
2024-09-02,Coincodecap,Keevo Wallet Review: Read More About This Hardware Wallet,Negative,0.3018,2 stars,https://coincodecap.com/keevo-wallet-review?utm_source=rss&utm_medium=rss&utm_campaign=keevo-wallet-review
2024-09-02,CoinDesk,Metaplanet Teams Up With SBI VC Trade for Bitcoin Custody,Negative,0.2495,3 stars,https://www.coindesk.com/business/2024/09/02/metaplanet-teams-up-with-sbi-vc-trade-for-bitcoin-custody/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-02,CoinDesk,First Mover Americas: Bitcoin Sits Around $58.5K at Start of Historically Bearish September,Negative,0.3063,4 stars,https://www.coindesk.com/markets/2024/09/02/first-mover-americas-bitcoin-sits-around-585k-at-start-of-historically-bearish-september/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-02,CoinDesk,Key Week for Bitcoin and the Dollar Index,Negative,0.2598,3 stars,https://www.coindesk.com/markets/2024/09/02/key-week-for-bitcoin-and-the-dollar-index/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-02,CoinDesk,Brevan Howard-Backed Tokenization Firm Libre Arrives on NEAR Blockchain,Positive,0.5186,1 stars,https://www.coindesk.com/business/2024/09/02/brevan-howard-backed-tokenization-firm-libre-arrives-on-near-blockchain/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-02,CoinDesk,Donald Trumps Harris on Polymarket Once Again,Negative,0.2571,4 stars,https://www.coindesk.com/markets/2024/09/02/donald-trumps-harris-on-polymarket-once-again/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-02,CoinDesk,Extremely Unlikely WazirX Customers Will Be Made Whole in Crypto Terms: Legal Advisers,Negative,0.3123,5 stars,https://www.coindesk.com/business/2024/09/02/extremely-unlikely-wazirx-customers-will-be-made-whole-in-crypto-terms-legal-advisers/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-02,CoinDesk,OKX Receives Major Payment Institution License in Singapore,Negative,0.2453,3 stars,https://www.coindesk.com/policy/2024/09/02/okx-receives-major-payment-institution-license-in-singapore/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-02,CoinDesk,Bitcoin Recovers to $58.3K at Start of Seasonally Bearish September,Negative,0.3205,3 stars,https://www.coindesk.com/markets/2024/09/02/bitcoin-drops-toward-575k-extends-weekly-loss-to-10-at-start-of-seasonally-bearish-september/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-02,CoinDesk,OKX Brings Update to Ease Bitcoin Arbitrage,Negative,0.2747,4 stars,https://www.coindesk.com/markets/2024/09/02/okx-brings-update-to-ease-bitcoin-arbitrage/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-02,CoinDesk,SEC Might Challenge FTX Bankruptcy Estate From Paying Back Customers With Stablecoins,Negative,0.2661,4 stars,https://www.coindesk.com/policy/2024/09/02/sec-might-challenge-ftx-bankruptcy-estate-from-paying-back-customers-with-stablecoins/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-01,CoinDesk,"Cardano’s Chang Hard Fork Goes Live, Introducing On-Chain Governance",Negative,0.2977,4 stars,https://www.coindesk.com/tech/2024/09/01/cardanos-chang-hard-fork-goes-live-introducing-on-chain-governance/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-31,CoinDesk,A U.S. Crypto Bill's 2024 Chances,Negative,0.2812,4 stars,https://www.coindesk.com/policy/2024/08/31/a-us-crypto-bills-2024-chances/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-30,CoinDesk,Elon Musk's X Is Reportedly Now Banned in Brazil Following Judge's Ruling,Negative,0.3079,4 stars,https://www.coindesk.com/business/2024/08/30/elon-musks-x-is-reportedly-now-banned-in-brazil-following-supreme-court-ruling/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-30,CoinDesk,"Crypto Holders Disproportionately Favor Trump for U.S. President, New Academic Poll Shows",Negative,0.2414,3 stars,https://www.coindesk.com/policy/2024/08/30/crypto-holders-disproportionately-favor-trump-for-us-president-new-academic-poll-shows/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-30,CoinDesk,"Bitcoin Slips Back to $58K in Continued Desultory Action, but Next Week Could Offer Upside Excitement",Negative,0.2907,5 stars,https://www.coindesk.com/markets/2024/08/30/bitcoin-slips-back-to-58k-in-continued-desultory-action-but-next-week-could-offer-upside-excitement/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-30,CoinDesk,CoinDesk 20 Performance Update: LTC and BCH Lead as Index Gains 0.4%,Negative,0.3594,2 stars,https://www.coindesk.com/coindesk-indices/2024/08/30/coindesk-20-performance-update-ltc-and-bch-lead-as-index-gains-04/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-30,CoinDesk,"First Mover Americas: BTC Little Changed, on Course to End August Down 8%",Negative,0.3063,4 stars,https://www.coindesk.com/markets/2024/08/30/first-mover-americas-btc-little-changed-on-course-to-end-august-down-8/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-30,CoinDesk,Bridge Fundraising for Stablecoin-Based Payments Network Totals $58M: Report,Negative,0.3598,4 stars,https://www.coindesk.com/business/2024/08/30/bridge-fundraising-for-stablecoin-based-payments-network-totals-58m-report/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-30,CoinDesk,"Elon Musk, Tesla Win Dismissal of Lawsuit Alleging Dogecoin Market Manipulation",Negative,0.2999,4 stars,https://www.coindesk.com/policy/2024/08/30/elon-musk-tesla-win-dismissal-of-lawsuit-alleging-dogecoin-market-manipulation/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-30,CoinDesk,"Bitcoin Drops Under $59K as BTC Demand Wanes, BlackRock’s IBIT Logs Outflows for the Second Time",Negative,0.3436,4 stars,https://www.coindesk.com/markets/2024/08/30/bitcoin-drops-under-59k-as-btc-demand-wanes-blackrocks-ibit-logs-outflows-for-the-second-time/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-30,CoinDesk,Russia Is About to Try Using Crypto to Get Around Sanctions,Negative,0.3175,5 stars,https://www.coindesk.com/policy/2024/08/30/russia-is-about-to-try-using-crypto-to-get-around-sanctions/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,U.S. House Committee Plans for Heap of Crypto Hearings in September,Negative,0.2818,3 stars,https://www.coindesk.com/policy/2024/08/29/us-house-committee-plans-for-heap-of-crypto-hearings-in-september/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,Jailed FTX Exec Withdraws His Request to Compel Government to Abide by Plea Deal,Negative,0.2975,1 stars,https://www.coindesk.com/policy/2024/08/29/jailed-ftx-exec-withdraws-his-request-to-compel-government-to-abide-by-plea-deal/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,Bitcoin Returns to $59K as Bulls Fail to Flip Key Resistance; AI Cryptos Lead Losses,Negative,0.2485,1 stars,https://www.coindesk.com/markets/2024/08/29/bitcoin-returns-to-59k-as-bulls-fail-to-flip-key-resistance-ai-cryptos-lead-losses/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,"Trump's New Crypto Business to Offer Access to 'High-Yield' Investments, Website Says",Negative,0.343,5 stars,https://www.coindesk.com/business/2024/08/29/trumps-new-crypto-business-to-offer-access-to-high-yield-investments-website-says/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,Beating the Bots: In Defense of Human Traders,Negative,0.3324,4 stars,https://www.coindesk.com/opinion/2024/08/29/beating-the-bots-in-defense-of-human-traders/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,"Trump Keeps Teasing His New Crypto Project, but Details Remain Scant",Negative,0.337,4 stars,https://www.coindesk.com/policy/2024/08/29/trump-keeps-teasing-his-new-crypto-project-but-details-remain-scant/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,"El Salvador's Bukele Says Bitcoin Strategy a 'Net Positive,' but Adoption Lags",Negative,0.266,1 stars,https://www.coindesk.com/markets/2024/08/29/el-salvadors-bukele-says-bitcoin-strategy-a-net-positive-but-adoption-lags/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,Crypto for Advisors: Crypto Market - A Week in Review,Negative,0.3453,5 stars,https://www.coindesk.com/markets/2024/08/29/crypto-for-advisors-crypto-market-a-week-in-review/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,"Blockchain Developer Alchemy Buys BWare, Pushing Into Europe, Adding About 25% to Staff",Negative,0.3302,4 stars,https://www.coindesk.com/tech/2024/08/29/blockchain-developer-alchemy-buys-bware-pushing-into-europe-adding-25-to-staff/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,Art Is Not a Security,Negative,0.3572,4 stars,https://www.coindesk.com/opinion/2024/08/29/art-is-not-a-security/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,CoinDesk 20 Performance Update: UNI and ICP Lead Gains as Index Climbs 1.1%,Negative,0.3411,1 stars,https://www.coindesk.com/coindesk-indices/2024/08/29/coindesk-20-performance-update-uni-and-icp-lead-gains-as-index-climbs-11/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,First Mover Americas: BTC Regains $60K Following Slide This Week,Negative,0.3063,4 stars,https://www.coindesk.com/markets/2024/08/29/first-mover-americas-btc-regains-60k-following-slide-this-week/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,"'Pig Butchering' Scams Remain Dangerous Threat in Crypto Markets, Chainalysis Report Says",Negative,0.3006,4 stars,https://www.coindesk.com/policy/2024/08/29/pig-butchering-scams-remain-dangerous-threat-in-crypto-markets-chainalysis-report-says/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,Banks Using Permissionless Blockchains for Transactions Face Multiple Risks: BIS,Negative,0.3022,5 stars,https://www.coindesk.com/policy/2024/08/29/banks-using-permissionless-blockchains-for-transactions-face-multiple-risks-bis/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,Cash-to-Crypto Industry Dominated by ATMs Is a Law-Enforcement Concern: TRM Labs,Negative,0.2323,4 stars,https://www.coindesk.com/policy/2024/08/29/cash-to-crypto-industry-dominated-by-atms-is-a-law-enforcement-concern-trm-labs/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,CEO of South Korean Crypto Firm Haru Invest Stabbed During Trial: Reuters,Negative,0.2425,3 stars,https://www.coindesk.com/policy/2024/08/29/ceo-of-south-korean-crypto-firm-haru-invest-stabbed-during-trial-reuters/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,"Crypto Market Has Evolved in the Past Year, Canaccord Says",Negative,0.2716,4 stars,https://www.coindesk.com/markets/2024/08/29/crypto-market-has-evolved-in-the-past-year-canaccord-says/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,Can Prediction Market Boom Continue After Election? This Crypto Team Has a Plan,Negative,0.2793,4 stars,https://www.coindesk.com/business/2024/08/29/can-prediction-market-boom-continue-after-election-this-crypto-team-has-a-plan/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,Indian Court Orders Scam Websites Using Crypto Exchange Mudrex's Name to Be Taken Down,Negative,0.2651,4 stars,https://www.coindesk.com/policy/2024/08/29/indian-court-orders-scam-websites-using-crypto-exchange-mudrexs-name-to-be-taken-down/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,Polymarket Bettors Miss Out on $270K Due to Pavel Durov's Early Release,Negative,0.3003,4 stars,https://www.coindesk.com/markets/2024/08/29/polymarket-bettors-miss-out-on-270k-due-to-pavel-durovs-early-release/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-29,CoinDesk,TON Back Online After Second Outage,Negative,0.232,3 stars,https://www.coindesk.com/markets/2024/08/29/ton-back-online-after-second-outage/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-28,CoinDesk,Bitcoin Layer-2 Network Stacks Begins Nakamoto Upgrade,Negative,0.3147,4 stars,https://www.coindesk.com/tech/2024/08/28/bitcoin-layer-2-network-stacks-begins-nakamoto-upgrade/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-28,CoinDesk,Telegram-Linked TON Blockchain Suffers Second Outage,Negative,0.331,4 stars,https://www.coindesk.com/tech/2024/08/28/telegram-linked-ton-blockchain-suffers-second-outage/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-28,CoinDesk,The Protocol: The Impact of Telegram CEO's Arrest on TON Blockchain,Negative,0.2587,4 stars,https://www.coindesk.com/tech/2024/08/28/the-protocol-the-impact-of-telegram-ceos-arrest-on-ton-blockchain/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-28,CoinDesk,"Protocol Village: Proof of Play Adds 'Boss' as 2nd Arbitrum Orbit Chain, Lombard Launches LBTC, Dragonfly and Polychain Back Restaking-Powered Stablecoin",Negative,0.414,4 stars,https://www.coindesk.com/tech/2024/08/28/protocol-village/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-28,CoinDesk,OpenSea Gets SEC 'Wells Notice' – Industry Reaction,Negative,0.2848,1 stars,https://www.coindesk.com/opinion/2024/08/28/opensea-gets-sec-wells-notice-industry-reaction/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-28,CoinDesk,"Solving Fragmentation Is Next Blockchain Race as Layer 2s Multiply, ZKsync Developer Says",Negative,0.312,4 stars,https://www.coindesk.com/tech/2024/08/28/solving-fragmentation-is-next-blockchain-race-as-layer-2s-multiply-zksync-developer-says/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-28,CoinDesk,Crypto Is Now a Non-negotiable for Traditional Banks,Negative,0.2869,3 stars,https://www.coindesk.com/opinion/2024/08/28/crypto-is-now-a-non-negotiable-for-traditional-banks/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-08-28,CoinDesk,Advocates at Stand With Crypto Seek to Turn Crypto Enthusiasts Into Swing-State Voters,Negative,0.3484,4 stars,https://www.coindesk.com/policy/2024/08/28/advocates-at-stand-with-crypto-seek-to-turn-crypto-enthusiasts-into-swing-state-voters/?utm_medium=referral&utm_source=rss&utm_campaign=headlines
2024-09-02,CoinGabbar,"Artemis Coin Price Prediction: 2024, 2025, 2030, 2040, 2050",Negative,0.3206,4 stars,https://www.coingabbar.com/en/price-prediction/artemis-coin-price-prediction-2024-2025-2030-2040-2050
2024-09-02,CoinGabbar,"Agent 301 Airdrop Price, Listing Date and Price Prediction",Negative,0.4356,4 stars,https://www.coingabbar.com/en/price-prediction/agent-301-airdrop-price-prediction-what-will-the-listing-price
2024-09-02,CoinGabbar,CATS Airdrop Listing Date and CATS Price Prediction Out,Negative,0.335,4 stars,https://www.coingabbar.com/en/price-prediction/cats-airdrop-listing-date-price-prediction-what-will-the-price
2024-09-02,CoinGabbar,Goats Airdrop Listing Date and Price Prediction Out,Negative,0.4323,4 stars,https://www.coingabbar.com/en/price-prediction/goats-airdrop-listing-date-and-price-prediction-what-to-expect
2024-08-31,CoinGabbar,"Lucky Block Price Prediction 2024, 2025, 2030, 2040, 2050",Negative,0.2453,1 stars,https://www.coingabbar.com/en/price-prediction/lucky-block-price-prediction-2024-2025-2030-2040-2050
2024-08-31,CoinGabbar,Lucky Block Price Prediction: Lucky Block Casino’s Next Move,Negative,0.2684,2 stars,https://www.coingabbar.com/en/price-prediction/lucky-block-price-prediction-lucky-block-casinos-next-move
2024-08-31,CoinGabbar,X Empire Price Prediction: What Will Be The Listing Price?,Negative,0.405,4 stars,https://www.coingabbar.com/en/price-prediction/x-empire-price-prediction-what-will-be-the-listing-price
2024-08-31,CoinGabbar,Yescoin Price Prediction: When Yescoin Will be Launched?,Negative,0.3294,4 stars,https://www.coingabbar.com/en/price-prediction/yescoin-price-prediction-what-will-be-the-listing-price
2024-08-30,CoinGabbar,DOGS Memecoin Price Prediction: Will DOGS Price Go Up?,Negative,0.3207,4 stars,https://www.coingabbar.com/en/price-prediction/dogs-memecoin-price-prediction-will-dogs-price-go-up
2024-08-30,CoinGabbar,Hamster Kombat Listing Binance Price Prediction Analysed,Negative,0.2897,4 stars,https://www.coingabbar.com/en/price-prediction/hamster-kombat-price-prediction-binance-listing-price
2024-09-02,CoinGabbar,New Digital Asset Regulation Framework Announced by Qatar,Negative,0.3829,4 stars,https://www.coingabbar.com/en/crypto-currency-news/qatars-new-rules-for-digital-assets-announced
2024-09-02,CoinGabbar,"Hamster Kombat Daily Key Redeem Codes September 3, 2024",Positive,0.5216,5 stars,https://www.coingabbar.com/en/crypto-currency-news/hamster-kombat-daily-key-redeem-codes-for-september-3-2024
2024-09-02,CoinGabbar,X Empire Stock Exchange Daily Combo and Riddle 3 September 2024,Negative,0.4781,4 stars,https://www.coingabbar.com/en/crypto-currency-news/x-empire-stock-exchange-daily-combo-and-riddle-of-the-day-3-sep
2024-09-02,CoinGabbar,"Rocky Rabbit Daily Combo September 3, 2024, Earn 2M Coins",Negative,0.4626,4 stars,https://www.coingabbar.com/en/crypto-currency-news/rocky-rabbit-daily-combo-for-september-3-2024
2024-09-02,CoinGabbar,Memefi Secret Tap Daily Combo and Video Code 3 September 2024,Negative,0.3522,4 stars,https://www.coingabbar.com/en/crypto-currency-news/memefi-secret-tap-daily-combo-and-video-code-3-september-2024
2024-09-02,CoinGabbar,"Tomarket Daily Combo September 3, 2024, Get 2500 $TOMATO",Negative,0.3588,4 stars,https://www.coingabbar.com/en/crypto-currency-news/tomarket-daily-combo-for-september-3-2024
2024-09-02,CoinGabbar,GemZ Daily Combo code and Morse Code For 3 September 2024: Updated,Negative,0.4863,4 stars,https://www.coingabbar.com/en/crypto-currency-news/gemz-daily-combo-code-and-cipher-code-for-3-september-2024
2024-09-02,CoinGabbar,"Rocky Rabbit Easter Eggs September 3, 2024, Earn 1M Coins",Negative,0.4775,5 stars,https://www.coingabbar.com/en/crypto-currency-news/rocky-rabbit-easter-eggs-september-3-2024-earn-1m-coins
2024-09-02,CoinGabbar,Polymarket Breaks Records Amid 2024 Election Betting Surge,Negative,0.245,1 stars,https://www.coingabbar.com/en/crypto-currency-news/polymarket-breaks-records-amid-2024-election-betting-surge
2024-09-02,CoinGabbar,Be Productive Working From Home TapSwap: Why Trending,Negative,0.319,2 stars,https://www.coingabbar.com/en/crypto-currency-news/be-productive-working-from-home-tapswap-why-trending
2024-09-02,CoinJournal,Bitcoin ETFs outperform Ether ETFs as BlackRock’s IBIT leads peers,Negative,0.3711,2 stars,https://coinjournal.net/news/bitcoin-etfs-outperform-ether-etfs-as-blackrocks-ibit-leads-peers/
2024-09-02,CoinJournal,Blockchain Life 2024 in Dubai: Speak lineup revealed,Negative,0.321,4 stars,https://coinjournal.net/news/blockchain-life-2024-in-dubai-speaker-lineup-revealed/
2024-09-02,CoinJournal,Metaplanet partners with SBI VC Trade to enhance Bitcoin strategy,Negative,0.2641,2 stars,https://coinjournal.net/news/metaplanet-partners-with-sbi-vc-trade-to-enhance-bitcoin-strategy/
2024-08-31,CoinJournal,Bitcoin Dogs (0DOG) surges as Bitcoin (BTC) demand increases in the US,Negative,0.3017,2 stars,https://coinjournal.net/news/bitcoin-dogs-0dog-surges-as-bitcoin-btc-demand-increases-in-the-us/
2024-08-31,CoinJournal,"Vitalik Buterin defends recent ETH sales, says they’re for projects and charity",Negative,0.3547,1 stars,https://coinjournal.net/news/vitalik-buterin-defends-recent-eth-sales-says-theyre-for-projects-and-charity/
2024-08-31,CoinJournal,Devs demonstrate AI to AI crypto transactions on Coinbase Developer Platform,Negative,0.3508,4 stars,https://coinjournal.net/news/devs-demonstrate-ai-to-ai-crypto-transactions-on-coinbase-developer-platform/
2024-08-31,CoinJournal,Texas approves debtor-in-possession financing plan for BTC miner Rhodium,Negative,0.4305,1 stars,https://coinjournal.net/news/texas-approves-debtor-in-possession-financing-plan-for-btc-miner-rhodium/
2024-08-30,CoinJournal,Bitcoin touches $58k again as analysts share bearish forecasts,Negative,0.3441,2 stars,https://coinjournal.net/news/bitcoin-touches-58k-again-as-analysts-share-bearish-forecasts/
2024-08-30,CoinJournal,Binance to support Cardano and Polygon network upgrades,Negative,0.2434,4 stars,https://coinjournal.net/news/binance-to-support-cardano-and-polygon-network-upgrades/
2024-09-02,Coinpedia,Why TON Could Surge Next: 1 Billion Transactions and a Tap-to-Earn Game Boom!,Negative,0.4945,1 stars,https://coinpedia.org/news/why-ton-could-surge-next-1-billion-transactions-and-a-tap-to-earn-game-boom/
2024-09-02,Coinpedia,"Bitcoin Price Likely to Hit $40,000 in September Forecast Says, but the Crypto AI Could Still Bloom",Negative,0.3728,1 stars,https://coinpedia.org/press-release/rco-finance-crypto-ai-features-help-against-btc-crash/
2024-09-02,Coinpedia,Ripple’s Chief Legal Officer Slams SEC’s Use Of ‘Crypto Asset Securities’: ‘Stop Trying to Deceive Judges’,Positive,0.5585,1 stars,https://coinpedia.org/news/ripples-chief-legal-officer-slams-secs-use-of-crypto-asset-securities-stop-trying-to-deceive-judges/
2024-09-02,Coinpedia,PEPE Price Prediction For September 2024,Negative,0.2672,1 stars,https://coinpedia.org/news/pepe-price-prediction-for-september-2024/
2024-09-02,Coinpedia,Telegram Surges in App Charts After CEO Arrest; Expert Discusses Impact on Other Messaging Apps,Negative,0.3082,1 stars,https://coinpedia.org/news/telegram-surges-in-app-charts-after-ceo-arrest-expert-discusses-impact-on-other-messaging-apps/
2024-09-02,Coinpedia,Top Altcoins Which Will Record A Bullish Rebound This September!,Negative,0.2468,1 stars,https://coinpedia.org/price-analysis/top-altcoins-which-will-record-a-bullish-rebound-this-september/
2024-09-02,Coinpedia,"US Stock Market’s Hints At Recession, Bitcoin Crash Imminent?",Negative,0.3674,1 stars,https://coinpedia.org/news/us-stock-markets-hints-at-recession-bitcoin-crash-imminent/
2024-09-02,Coinpedia,Will Dogecoin Price Rally 32%? Bullish Divergence Suggests Big Move,Negative,0.3393,1 stars,https://coinpedia.org/news/will-dogecoin-price-rally-32-bullish-divergence-suggests-big-move/
2024-09-02,Coinpedia,"What’s Next For Bitcoin, Ethereum, And Ripple, As September Starts Bearish?",Negative,0.3573,1 stars,https://coinpedia.org/price-analysis/whats-next-for-bitcoin-ethereum-and-ripple-as-september-starts-bearish/
2024-09-02,Coinpedia,Crypto Market Watch: Bitcoin ETFs Face $305M Outflow as Investors Panic,Negative,0.4783,1 stars,https://coinpedia.org/news/crypto-market-watch-blackrocks-ibit-faces-outflows-amid-economic-uncertainty/
2024-09-02,CoinSpeaker,Toncoin (TON) Drops to $5 as South Korean Police Launches Probe against Telegram,Positive,0.5238,1 stars,https://www.coinspeaker.com/ton-toncoin-south-korea-probe-telegram/
2024-09-02,CoinSpeaker,Major Crypto-related Events Scheduled for September,Negative,0.2988,2 stars,https://www.coinspeaker.com/major-crypto-events-september/
2024-09-02,CoinSpeaker,Legal Experts Cast Doubt on Full Crypto Recovery for WazirX Users,Negative,0.4524,1 stars,https://www.coinspeaker.com/experts-doubt-crypto-recovery-wazirx/
2024-09-02,CoinSpeaker,"Central Bank Gold Buying at Record Levels, Is Market Crash Coming?",Negative,0.4593,1 stars,https://www.coinspeaker.com/central-bank-gold-market-crash/
2024-09-02,CoinSpeaker,DeFi Fees Plunge 24% in August amid Declining Yield Strategies,Negative,0.363,2 stars,https://www.coinspeaker.com/defi-fees-plunge-august/
2024-09-02,CoinSpeaker,Charles Hoskinson Breaks Silence on Struggles of Building Cardano,Negative,0.2331,4 stars,https://www.coinspeaker.com/hoskinson-silence-building-cardano/
2024-09-02,CoinSpeaker,Are Altcoins at Risk? Analyst Flags Lack of Investor Interest in Ethereum,Negative,0.3445,2 stars,https://www.coinspeaker.com/altcoins-risk-lack-interest-ethereum/
2024-09-02,CoinSpeaker,OKX Debuts New Facility for Automation of Arbitrage Trading Strategy,Negative,0.3478,4 stars,https://www.coinspeaker.com/okx-automation-arbitrage-trading-strategy/
2024-09-02,CoinSpeaker,US Spot Bitcoin ETFs Record $277M Weekly Outflows as BTC Falls 10%,Negative,0.4517,1 stars,https://www.coinspeaker.com/us-spot-bitcoin-etfs-277m-weekly-outflows/
2024-09-02,CoinSpeaker,"Solana Transaction Volume Resurges after Concerns of Record Low, SOL Price Initiates Recovery",Negative,0.2934,2 stars,https://www.coinspeaker.com/solana-transaction-volume-resurges-sol/
2024-09-02,CoinTelegraph,Brazil Supreme Court upholds judge’s decision to suspend Elon Musk’s X,Negative,0.4335,1 stars,https://cointelegraph.com/news/brazil-supreme-court-judge-suspend-elon-musk?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,Why is the SEC going after digital art and monkey pictures? Law Decoded,Negative,0.3703,1 stars,https://cointelegraph.com/news/sec-targets-opensea-nfts-digital-art-august-2024?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,"Looser Fed policy, global macro trends point to bullish outlook for Bitcoin — Analysts",Negative,0.3037,2 stars,https://cointelegraph.com/news/looser-fed-policy-global-macro-trends-bullish-outlook-bitcoin-analysts?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,Bitcoin miner revenues dwindle as halving erodes mining volumes: Bitbo,Negative,0.4987,1 stars,https://cointelegraph.com/news/bitcoin-mining-revenues-dwindle-halving-erodes-mining-volumes-bitbo?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,Detained Binance exec posts new bail motion citing worsening health,Negative,0.4943,1 stars,https://cointelegraph.com/news/detained-binance-exec-posts-new-bail-motion-citing-worsening-health?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,Super PAC spends $70K on crypto-focused Senate race as primary looms,Negative,0.3422,1 stars,https://cointelegraph.com/news/super-pac-crypto-massachusetts-senate-primary?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,Crypto dominates biggest 2024 ETF launches: The ETF Store,Negative,0.348,1 stars,https://cointelegraph.com/news/crypto-dominates-biggest-2024-etf-launches?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
2024-09-02,CoinTelegraph,Why is Bitcoin price stuck?,Positive,0.5121,1 stars,https://cointelegraph.com/news/why-is-bitcoin-price-stuck?utm_source=rss_feed&utm_medium=rss&utm_campaign=rss_partner_inbound
